MimotopeSetID,FileName
515,2008SepXX-1010005OOaanuAAEU-AAKH
516,2008AprXX-1010001OOaanvAAAL-AAKI
517,2008Aug30-1010001OOaanwAAAL-AAKJ
518,2008Aug30-1010001OOaanwAAAL-AAKJ
519,2008Aug30-1010001OOaanxAAAL-AAKJ
520,2008Aug30-1010001OOaanxAAAL-AAKJ
521,2008Aug30-1010001OOaanyAAAL-AAKJ
522,2008Aug30-1010001OOaanyAAAL-AAKJ
523,2008Sep10-1010001OOaanzAAAL-AAKK
524,2012Feb15-1010105OOaaoaAAEV-AAKL
525,2013Oct10-1010001OOaaobAAAL-AAKM
526,2008Oct31-1010002OOaaocAAEW-AAKN
527,2010JanXX-1010002OOaaodAAAL-AAKO
528,2009Jan09-1010106OOaamlAAEX-AAKP
529,2009Jan09-1010107OOaamlAAEX-AAKP
530,2009Jan09-1010108OOaamlAAEX-AAKP
531,2009Jan09-1010109OOaamlAAEX-AAKP
532,2009Jan09-1010110OOaamlAAEX-AAKP
533,2009Jan09-1010111OOaamlAAEX-AAKP
534,2008Dec08-1010112OOaaoeAAAL-AAKQ
535,2009Jun01-1010075OOaaofAAAL-AAKR
536,2009Apr01-1010001OOaaogAAAL-AAKS
537,2008Dec08-1010005OOaaohAAEY-AAKT
538,2003OctXX-1010001OOaaoiAAEZ-AAKU
539,2009Dec15-1010001OOaaojAAAL-AAKV
540,2009Dec15-1010001OOaaokAAAL-AAKV
541,2009Dec15-1010001OOaaolAAAL-AAKV
542,2009Dec15-1010001OOaaomAAAL-AAKV
543,2009Dec15-1010001OOaaonAAAL-AAKV
544,2009Dec15-1010001OOaaooAAAL-AAKV
545,2009Dec15-1010001OOaaooAAAL-AAKV
546,2009Dec15-1010001OOaaooAAAL-AAKV
547,2009Dec15-1010001OOaaopAAAL-AAKV
548,2009Dec15-1010001OOaaopAAAL-AAKV
549,2009Dec15-1010001OOaaopAAAL-AAKV
550,2009Dec15-1010001OOaaoqAAAL-AAKV
551,2009Dec15-1010001OOaaoqAAAL-AAKV
552,2009Dec15-1010001OOaaoqAAAL-AAKV
553,2009SepXX-1010005OOaaorAAFA-AAKW
554,2009SepXX-1010005OOaaorAAFA-AAKW
555,2009SepXX-1010005OOaaorAAFA-AAKW
556,2009SepXX-1010005OOaaosAAFB-AAKW
557,2009SepXX-1010005OOaaosAAFB-AAKW
558,2009SepXX-1010005OOaaosAAFB-AAKW
559,2001DecXX-1010001OOaaotAAAL-AAKX
560,2009AprXX-1010113OOaaouAAAL-AAKY
561,2009AprXX-1010113OOaaovAAAL-AAKY
562,2009Apr17-1010114OOaaowAAFC-AAKZ
563,2011Apr01-1010002OOaaoxAAAL-AALA
564,2011Apr01-1010002OOaaoxAAAL-AALA
565,2009Apr01-1010001OOaanaAAAL-AALB
566,2009Jun05-1010005OOaaoyAAAL-AALC
567,2009Jun05-1010005OOaaozAAAL-AALC
568,2009May15-1010001OOaapaAAAL-AALD
569,2000XXXX-1010001OOaaldAAFD-AALE
570,2007Aug01-1010001OOaafkAAAL-AALF
571,2008Dec08-1010001OOaapbAAAL-AALG
572,2009AprXX-1010115OOaapcAAAL-AALH
573,2014AprXX-1010001OOaapdAAFE-AALI
574,2014AprXX-1010001OOaapdAAFF-AALI
575,2004MarXX-1010116OOaapeAAAL-AALJ
576,2009Dec08-1010001OOaapfAAFG-AALK
577,2009Dec08-1010001OOaapgAAFH-AALL
578,2015XXXX-1010001OOaaphAAAL-AALM
579,2009Jun26-1010001OOaapiAAFI-AALN
580,2009Jun26-1010001OOaapiAAFJ-AALN
581,2009Jun26-1010001OOaapiAAFK-AALN
582,2009May01-1010001OOaapjAAFL-AALO
583,2009Sep04-1010002OOaapkAAFM-AALP
584,2009Sep04-1010002OOaapkAAFN-AALP
585,2009Sep04-1010002OOaapkAAFO-AALP
586,2015XXXX-1010002OOaaplAAFP-AALQ
587,2009Sep08-1010002OOaapmAAFQ-AALR
588,2009Sep08-1010002OOaapmAAFR-AALR
589,2009Sep08-1010002OOaapmAAFS-AALR
590,2009Sep08-1010002OOaapmAAFT-AALR
591,2009Oct15-1010117OOaapnAAFU-AALS
592,2009Oct15-1010117OOaapoAAFV-AALS
593,2009Apr10-1010118OOaappAAAL-AALT
594,2011Jan21-1010005OOaapqAAAL-AALU
595,2011Jan21-1010119OOaaprAAAL-AALV
596,2011Jan21-1010119OOaapsAAAL-AALV
597,2009May01-1010118OOaaptAAAL-AALW
598,2009May22-1010002OOaapuAAAL-AALX
599,2009JunXX-1010001OOaapvAAFW-AALY
600,2009SepXX-1010001OOaaldAAFX-AALZ
601,2011Jan21-1010005OOaapwAAAL-AAMA
602,2009SepXX-1010001OOaapxAAAL-AAMB
603,2008Dec08-1010002OOaapyAAFY-AAMC
604,2009May22-1010005OOaapzAAAL-AAMD
605,2009May22-1010005OOaaqaAAAL-AAMD
606,2009DecXX-1010120OOaaqbAAAL-AAME
607,2009DecXX-1010120OOaaqcAAAL-AAME
608,2009DecXX-1010120OOaaqdAAAL-AAME
609,2011Jan21-1010001OOaaqeAAAL-AAMF
610,2008Dec08-1010005OOaaqfAAFZ-AAMG
611,2007Aug01-1010001OOaaqgAAGA-AAMH
612,2009Dec08-1010001OOaaqhAAAL-AAMI
613,2014Mar21-1010001OOaaqiAAGB-AAMJ
614,2009Jul01-1010121OOaaqjAAGC-AAMK
615,2009Jul01-1010121OOaaqkAAGD-AAMK
616,2009Jul01-1010121OOaaqlAAGE-AAMK
617,2009Jul01-1010121OOaaqkAAGC-AAMK
618,2009Jul01-1010121OOaaqmAAGC-AAMK
619,2009Jul01-1010121OOaaqnAAGC-AAMK
620,2009Jul01-1010121OOaaqlAAGF-AAMK
621,2009Jul01-1010121OOaaqnAAGC-AAMK
622,2009Jul01-1010121OOaaqlAAGG-AAMK
623,2009Jul01-1010121OOaaqoAAGC-AAMK
624,2009Sep25-1010005OOaaqpAAAL-AAML
625,2009DecXX-1010001OOaaqqAAAL-AAMM
626,2009DecXX-1010001OOaaqrAAAL-AAMM
627,2009DecXX-1010005OOaaqsAAAL-AAMM
628,2009DecXX-1010005OOaaqsAAAL-AAMM
629,2011Jan21-1010002OOaaqtAAAL-AAMN
630,2011Jan21-1010001OOaaqtAAAL-AAMN
631,2009DecXX-1010001OOaaquAAGH-AAMO
632,2009DecXX-1010001OOaaquAAGI-AAMO
633,2009DecXX-1010001OOaaquAAGJ-AAMO
634,2009DecXX-1010001OOaaquAAGK-AAMO
635,2010Jan15-1010001OOaaqvAAGL-AAMP
636,2010Jan15-1010001OOaaqwAAGM-AAMP
637,2010Mar01-1010001OOaaqxAAGN-AAMQ
638,2010JanXX-1010001OOaaqyAAGO-AAMR
639,2010JanXX-1010001OOaaqzAAGP-AAMS
640,2011Apr01-1010017OOaaraAAGQ-AAMT
641,2011Apr01-1010017OOaaraAAGQ-AAMT
642,2011Apr10-1010001OOaarbAAAL-AAMU
643,2010MarXX-1010001OOaarcAAAL-AAMV
644,2010Apr15-1010002OOaardAAAL-AAMW
645,2010Apr15-1010001OOaareAAAL-AAMW
646,2010Apr15-1010002OOaarfAAAL-AAMW
647,2010Apr15-1010002OOaargAAAL-AAMW
648,2010Apr15-1010002OOaarhAAAL-AAMW
649,2010Apr15-1010002OOaariAAAL-AAMW
650,2010Apr15-1010001OOaarjAAAL-AAMW
651,2010Apr15-1010002OOaarkAAAL-AAMW
652,2010Apr15-1010002OOaarlAAAL-AAMW
653,1996Mar05-1010001OOaarmAAGR-AAMX
654,1996Mar05-1010001OOaarmAAGS-AAMX
655,1996Mar05-1010001OOaarnAAGT-AAMX
656,2011Apr01-1010001OOaaroAAAL-AAMY
657,2013Oct01-1010122OOaarpAAGU-AAMZ
658,2013Oct01-1010123OOaarpAAGU-AAMZ
659,2009Jun18-1010002OOaarqAAAL-AANA
660,2009Jun18-1010002OOaarrAAAL-AANA
661,2009May22-1010002OOaarsAAAL-AANB
662,2004OctXX-1010005OOaartAAGV-AANC
663,2004OctXX-1010001OOaaruAAGW-AAND
664,2004OctXX-1010001OOaarvAAGX-AAND
665,2012JanXX-1010001OOaarwAAGY-AANE
666,2012JulXX-1010017OOaakrAAGZ-AANF
667,2012JulXX-1010102OOaakrAAGZ-AANF
668,2010Jan01-1010001OOaarxAAHA-AANG
669,2010Mar01-1010001OOaaryAAAL-AANH
670,2010Mar01-1010001OOaarzAAAL-AANH
671,2011Apr01-1010005OOaasaAAHB-AANI
672,2010JanXX-1010124OOaasbAAHC-AANJ
673,2010JanXX-1010125OOaasbAAHC-AANJ
674,2013Oct01-1010124OOaascAAHD-AANK
675,2013Oct01-1010125OOaascAAHD-AANK
676,2010May25-1010037OOaasdAAHE-AANL
677,2009FebXX-1010001OOaaseAAAL-AANM
678,2006Jun09-1010001OOaasfAAHF-AANN
679,2005AugXX-1010001OOaasgAAHG-AANO
680,2005AugXX-1010001OOaashAAHH-AANO
681,2004XXXX-1010002OOaasiAAHI-AANP
682,2004XXXX-1010002OOaasjAAHJ-AANP
683,2008MayXX-1010001OOaaskAAAL-AANQ
684,2004AugXX-1010001OOaaslAAHK-AANR
685,2006JulXX-1010001OOaasmAAHL-AANS
686,1999Jul30-1010002OOaasnAAAL-AANT
687,1999Jul30-1010002OOaasnAAAL-AANT
688,1999Jul30-1010002OOaasnAAAL-AANT
689,1999Jul30-1010002OOaasnAAAL-AANT
690,1999Jul30-1010001OOaasnAAAL-AANT
691,1999Jul30-1010001OOaasnAAAL-AANT
692,2004FebXX-1010002OOaasoAAHM-AANU
693,2004AprXX-1010001OOaaspAAHN-AANV
694,2004Oct19-1010002OOaasqAAAL-AANW
695,2004Oct19-1010002OOaasrAAAL-AANW
696,1994Sep30-1010126OOaassAAAL-AANX
697,2016FebXX-1010001OOaastAAAL-AANY
698,2016FebXX-1010001OOaasuAAAL-AANY
699,2005XXXX-1010017OOaasvAAAL-AANZ
700,2006AprXX-1010016OOaacfAAAL-AAOA
701,2005May17-1010127OOaaswAAAL-AAOB
702,2005May17-1010127OOaasxAAAL-AAOB
703,2005May17-1010127OOaasyAAAL-AAOB
704,2005May17-1010127OOaaszAAAL-AAOB
705,2005May17-1010127OOaataAAAL-AAOB
706,2005May17-1010127OOaatbAAAL-AAOB
707,2005May24-1010128OOaatcAAAL-AAOC
708,2005May24-1010129OOaatcAAAL-AAOC
709,2005MayXX-1010017OOaatdAAAL-AAOD
710,2005AugXX-1010001OOaateAAAL-AAOE
711,2016FebXX-1010002OOaatfAAHO-AAOF
712,2005Oct12-1010002OOaatgAAAL-AAOG
713,2005Nov15-1010001OOaathAAHP-AAOH
714,2009XXXX-1010005OOaatiAAHQ-AAOI
715,2007NovXX-1010130OOaatjAAAL-AAOJ
716,2007Aug07-1010002OOaatkAAAL-AAOK
717,2007Aug07-1010001OOaatkAAAL-AAOK
718,2006FebXX-1010002OOaatlAAHR-AAOL
719,2013Mar06-1010005OOaatmAAHS-AAOM
720,2006Aug08-1010131OOaatnAAHT-AAON
721,2006Jul15-1010005OOaaipAAAL-AAOO
722,2006Jul15-1010005OOaatoAAAL-AAOO
723,2006XXXX-1010017OOaatpAAHU-AAOP
724,2011XXXX-1010001OOaaduAAHV-AAOQ
725,2006AprXX-1010075OOaatqAAAL-AAOR
726,2004Oct01-1010010OOaatrAAAL-AAOS
727,2005Jul14-1010132OOaatsAAAL-AAOT
728,1997Nov24-1010133OOaattAAAL-AAOU
729,2008MayXX-1010134OOaatuAAAL-AAOV
730,2005AprXX-1010135OOaatvAAHW-AAOW
731,2004SepXX-1010136OOaatwAAAL-AAOX
732,2004Nov19-1010001OOaatxAAAL-AAOY
733,2002Dec27-1010137OOaatyAAAL-AAOZ
734,2000Apr03-1010002OOaatzAAHX-AAPA
735,2000Apr03-1010002OOaauaAAAL-AAPA
736,2002MarXX-1010138OOaaubAAAL-AAPB
737,1999Dec23-1010001OOaaucAAAL-AAPC
738,2001Jan19-1010075OOaaudAAHY-AAPD
739,2000Oct06-1010139OOaaueAAAL-AAPE
740,2000AugXX-1010017OOaaufAAAL-AAPF
741,2000AugXX-1010001OOaaufAAAL-AAPF
742,2005Sep02-1010062OOaaugAAHZ-AAPG
743,2001Nov06-1010037OOaauhAAIA-AAPH
744,2001Nov06-1010037OOaauiAAIB-AAPH
745,2000Nov17-1010102OOaaujAAIC-AAPI
746,2000Nov17-1010102OOaaukAAID-AAPI
747,2000Nov17-1010102OOaaulAAIE-AAPI
748,2000Nov17-1010102OOaaumAAIF-AAPI
749,2000Nov17-1010102OOaaunAAIF-AAPI
750,2000Nov17-1010102OOaauoAAIG-AAPI
751,2000Nov17-1010102OOaaupAAIH-AAPI
752,2000Nov17-1010102OOaauqAAII-AAPI
753,1999Jan22-1010001OOaaurAAAL-AAPJ
754,1999Jan22-1010002OOaaurAAAL-AAPJ
755,1999Jan22-1010001OOaausAAAL-AAPJ
756,2000Sep18-1010001OOaautAAAL-AAPK
757,1997Mar04-1010140OOaauuAAIJ-AAPL
758,1997Mar04-1010140OOaauuAAIK-AAPL
759,1997Mar04-1010140OOaauuAAIL-AAPL
760,1999NovXX-1010102OOaauvAAAL-AAPM
761,1999NovXX-1010141OOaauvAAAL-AAPM
762,1999NovXX-1010102OOaauwAAAL-AAPM
763,1999NovXX-1010141OOaauwAAAL-AAPM
764,2018Jan04-1010002OOaauxAAAL-AAPN
765,2018Jan04-1010002OOaauxAAAL-AAPN
766,2018Jan04-1010002OOaauxAAAL-AAPN
767,2018Jan04-1010002OOaauyAAAL-AAPN
768,2018Jan04-1010002OOaauyAAAL-AAPN
769,2018Jan04-1010002OOaauyAAAL-AAPN
770,2000Sep01-1010139OOaauzAAAL-AAPO
771,1999Dec20-1010142OOaavaAAIM-AAPP
772,1998Dec22-1010017OOaavbAAAL-AAPQ
773,1998Dec22-1010017OOaavbAAAL-AAPQ
774,2000Jun23-1010143OOaausAAAL-AAPR
775,1998Apr01-1010010OOaavcAAAL-AAPS
776,1998Apr01-1010010OOaavcAAAL-AAPS
777,1999Nov12-1010144OOaavdAAAL-AAPT
778,1999Nov12-1010144OOaaveAAAL-AAPT
779,1999MayXX-1010001OOaavfAAIN-AAPU
780,1999MayXX-1010002OOaavfAAAL-AAPU
781,2000Mar30-1010010OOaavgAAIO-AAPV
782,2001FebXX-1010145OOaabgAAIP-AAPW
783,2001FebXX-1010146OOaabgAAIP-AAPW
784,2001FebXX-1010147OOaabgAAIP-AAPW
785,2001FebXX-1010148OOaabgAAIP-AAPW
786,2000Oct01-1010149OOaavhAAIQ-AAPX
787,2000Oct01-1010150OOaavhAAIQ-AAPX
788,2001AugXX-1010010OOaaviAAIR-AAPY
789,2001AugXX-1010010OOaavjAAIR-AAPY
790,2002JulXX-1010001OOaavkAAAL-AAPZ
791,1998Dec22-1010017OOaavlAAAL-AAQA
792,1998Dec22-1010017OOaavmAAAL-AAQA
793,1999Jun01-1010151OOaavnAAIS-AAQB
794,1999Jun01-1010152OOaavnAAIT-AAQB
795,1999Mar01-1010001OOaavoAAAL-AAQC
796,1999Mar01-1010001OOaavpAAAL-AAQC
797,2000NovXX-1010075OOaavqAAIU-AAQD
798,2000NovXX-1010075OOaavqAAIV-AAQD
799,2000NovXX-1010075OOaavqAAIU-AAQD
800,2000NovXX-1010075OOaavqAAIW-AAQD
801,2000NovXX-1010016OOaavqAAIX-AAQD
802,2000NovXX-1010016OOaavqAAIV-AAQD
803,2000NovXX-1010016OOaavqAAIU-AAQD
804,2000NovXX-1010016OOaavqAAIW-AAQD
805,2000AugXX-1010010OOaavrAAAL-AAQE
806,2000AugXX-1010009OOaavrAAAL-AAQE
807,1998JunXX-1010001OOaavsAAAL-AAQF
808,1998JunXX-1010001OOaavtAAAL-AAQF
809,1998JunXX-1010001OOaavuAAAL-AAQF
810,2003NovXX-1010034OOaavvAAAL-AAQG
811,2003NovXX-1010034OOaavwAAAL-AAQG
812,1998DecXX-1010149OOaavxAAAL-AAQH
813,1998DecXX-1010150OOaavxAAAL-AAQH
814,1998DecXX-1010149OOaavyAAAL-AAQH
815,1998DecXX-1010150OOaavyAAAL-AAQH
816,1998DecXX-1010149OOaavzAAAL-AAQH
817,1998DecXX-1010150OOaavzAAAL-AAQH
818,2000Feb18-1010001OOaawaAAIY-AAQI
819,2000Feb18-1010001OOaawbAAIY-AAQI
820,2000Feb18-1010001OOaawcAAIY-AAQI
821,2000Feb18-1010001OOaawdAAIY-AAQI
822,2000Mar30-1010017OOaaweAAAL-AAQJ
823,2000Mar30-1010017OOaaweAAAL-AAQJ
824,2000Mar30-1010017OOaawfAAAL-AAQJ
825,2000Mar30-1010017OOaawfAAAL-AAQJ
826,2000Jan18-1010017OOaawgAAAL-AAQK
827,2000Jan18-1010017OOaawhAAAL-AAQK
828,2000Jan18-1010017OOaawiAAAL-AAQK
829,2000Jan18-1010017OOaawjAAAL-AAQK
830,1999SepXX-1010017OOaawkAAAL-AAQL
831,2002MayXX-1010017OOaawlAAAL-AAQM
832,1995MarXX-1010153OOaawmAAAL-AAQN
833,2001Aug01-1010001OOaawnAAAL-AAQO
834,2001Aug01-1010002OOaawnAAIZ-AAQO
835,2000Feb25-1010154OOaawoAAAL-AAQP
836,2000Feb25-1010078OOaawoAAAL-AAQP
837,2000Feb25-1010154OOaawpAAAL-AAQP
838,2000Feb25-1010154OOaawqAAAL-AAQP
839,2000Feb25-1010154OOaawrAAAL-AAQP
840,2000Sep16-1010155OOaawsAAAL-AAQQ
841,2000Jun15-1010002OOaawtAAAL-AAQR
842,2000Jun15-1010001OOaawtAAAL-AAQR
843,2000Jun15-1010005OOaawtAAAL-AAQR
844,2000Jun15-1010002OOaawtAAAL-AAQR
845,2000Jun15-1010001OOaawtAAAL-AAQR
846,2000Jun15-1010005OOaawtAAAL-AAQR
847,2000Jun15-1010002OOaawtAAAL-AAQR
848,2000Jul26-1010010OOaawuAAJA-AAQS
849,2000Jun01-1010001OOaawvAAJB-AAQT
850,2000Jun01-1010001OOaawvAAJC-AAQT
851,2000AprXX-1010156OOaawwAAJD-AAQU
852,1990Jul27-1010001OOaawxAAJE-AAQV
853,1990Jul27-1010001OOaawyAAJF-AAQV
854,1990Jul27-1010001OOaawyAAJG-AAQV
855,2002Dec27-1010157OOaawzAAAL-AAQW
856,1993Dec27-1010102OOaaxaAAJH-AAQX
857,1993Dec27-1010102OOaaxaAAJI-AAQX
858,1993Dec27-1010102OOaaxaAAJJ-AAQX
859,1993Dec27-1010102OOaaxbAAJH-AAQX
860,1993Dec27-1010102OOaaxbAAJI-AAQX
861,1993Dec27-1010102OOaaxbAAJJ-AAQX
862,2014Apr29-1010158OOaaxcAAJK-AAQY
863,2014Apr29-1010158OOaaxdAAJK-AAQY
864,2014Apr29-1010159OOaaxcAAJK-AAQY
865,2014Apr29-1010001OOaaxeAAJK-AAQY
866,2014Apr29-1010001OOaaxcAAJK-AAQY
867,2014Apr29-1010001OOaaxdAAJK-AAQY
868,2014Apr29-1010160OOaaxfAAJK-AAQY
869,2014Apr29-1010160OOaaxgAAJK-AAQY
870,2014Apr29-1010161OOaaxcAAJK-AAQY
871,2014Apr29-1010161OOaaxdAAJK-AAQY
872,2014Apr29-1010161OOaaxhAAJK-AAQY
873,2014Apr29-1010161OOaaxfAAJK-AAQY
874,1990Jul27-1010162OOaadfAAJL-AAQZ
875,1990Jul27-1010162OOaadgAAJM-AAQZ
876,1990Jul27-1010162OOaadhAAJN-AAQZ
877,1990Jul27-1010162OOaaxiAAJO-AAQZ
878,1990Jul27-1010162OOaadiAAJP-AAQZ
879,1990Jul27-1010163OOaadfAAJL-AAQZ
880,1990Jul27-1010163OOaadgAAJM-AAQZ
881,1990Jul27-1010163OOaadhAAJN-AAQZ
882,1990Jul27-1010163OOaadiAAJP-AAQZ
883,1990Jul27-1010164OOaadfAAJL-AAQZ
884,1990Jul27-1010164OOaadgAAJM-AAQZ
885,1990Jul27-1010164OOaadhAAJN-AAQZ
886,1990Jul27-1010164OOaaxiAAJO-AAQZ
887,1990Jul27-1010164OOaadiAAJP-AAQZ
888,1995Sep08-1010165OOaaozAAJQ-AARA
889,1995Sep08-1010166OOaaozAAJQ-AARA
890,1995Sep08-1010167OOaaozAAJQ-AARA
891,1993Dec27-1010168OOaaozAAJR-AARB
892,1995Jun16-1010102OOaamiAAJS-AARC
893,1994FebXX-1010169OOaaxjAAJT-AARD
894,1994FebXX-1010169OOaaxjAAJU-AARD
895,1994OctXX-1010102OOaaxkAAJV-AARE
896,1994OctXX-1010102OOaaxkAAJW-AARE
897,1994OctXX-1010102OOaaxkAAJX-AARE
898,1994OctXX-1010102OOaaxkAAJY-AARE
899,1995Mar28-1010134OOaaxkAAJZ-AARF
900,1995Mar28-1010134OOaaxkAAKA-AARF
901,1995Mar28-1010134OOaaxkAAKB-AARF
902,1995Mar28-1010134OOaaxkAAKC-AARF
903,1995Mar28-1010134OOaaxkAAKD-AARF
904,1995Mar28-1010134OOaaxkAAKE-AARF
905,1995Mar28-1010134OOaaxkAAKF-AARF
906,1995Apr14-1010102OOaaxlAAAL-AARG
907,1995Apr14-1010102OOaaxmAAAL-AARG
908,1990AugXX-1010102OOaausAAKG-AARH
909,1990AugXX-1010102OOaausAAKH-AARH
910,1990AugXX-1010102OOaausAAKI-AARH
911,1990AugXX-1010017OOaausAAKG-AARH
912,1990AugXX-1010017OOaausAAKH-AARH
913,1990AugXX-1010017OOaaxkAAKG-AARH
914,1990AugXX-1010017OOaaxkAAKH-AARH
915,1994Jul19-1010170OOaaxnAAKJ-AARI
916,1994Jul19-1010170OOaaxoAAKJ-AARI
917,1994Jul19-1010170OOaaxpAAKJ-AARI
918,1994Jul19-1010170OOaaxqAAKJ-AARI
919,1994Jul19-1010170OOaaxrAAKJ-AARI
920,1994Jul19-1010047OOaaxsAAKJ-AARI
921,1994Jul19-1010047OOaaxtAAKJ-AARI
922,1994Jul19-1010047OOaaxuAAKJ-AARI
923,1994Jul19-1010047OOaaxvAAKJ-AARI
924,1994Jul19-1010170OOaaxwAAKJ-AARI
925,1994Jul19-1010047OOaaxwAAKJ-AARI
926,1994Jul19-1010102OOaaxnAAKJ-AARI
927,1994Jul19-1010102OOaaxoAAKJ-AARI
928,1994Jul19-1010170OOaaxxAAKJ-AARI
929,1994Jul19-1010047OOaaxxAAKJ-AARI
930,1994Jul19-1010170OOaaxyAAKK-AARI
931,1995Sep08-1010171OOaaxzAAAL-AARJ
932,1995Apr21-1010172OOaayaAAKL-AARK
933,1995Jun16-1010170OOaaybAAKM-AARL
934,1995Jul14-1010102OOaaycAAKN-AARM
935,1995Jul14-1010170OOaaycAAKN-AARM
936,1995Jul14-1010047OOaaycAAKN-AARM
937,1995Jul14-1010102OOaaydAAKN-AARM
938,1995Jul14-1010170OOaaydAAKN-AARM
939,1995Jul14-1010102OOaayeAAKN-AARM
940,1995Jul14-1010170OOaayeAAKN-AARM
941,1995Jul14-1010102OOaayfAAKN-AARM
942,1995Jul14-1010170OOaayfAAKN-AARM
943,1995Jul14-1010102OOaaygAAKN-AARM
944,1995Jul14-1010170OOaaygAAKN-AARM
945,1995Jul14-1010102OOaayhAAKN-AARM
946,1995Jul14-1010170OOaayhAAKN-AARM
947,1995Jul14-1010102OOaayiAAKN-AARM
948,1995Jul14-1010170OOaayiAAKN-AARM
949,1995Jul14-1010047OOaayiAAKN-AARM
950,1995Jul14-1010170OOaayjAAKN-AARM
951,1995Jul14-1010047OOaayjAAKN-AARM
952,1995Jul15-1010168OOaaykAAAL-AARN
953,1995Mar24-1010173OOaaylAAKO-AARO
954,1994Apr26-1010047OOaaymAAAL-AARP
955,1994Apr26-1010047OOaaynAAAL-AARP
956,1994Apr26-1010047OOaayoAAAL-AARP
957,1994Apr26-1010047OOaaypAAAL-AARP
958,1994Apr26-1010170OOaaypAAAL-AARP
959,1994Apr26-1010047OOaayqAAAL-AARP
960,1995Jul14-1010174OOaayrAAKP-AARQ
961,1995Apr14-1010175OOaaysAAAL-AARR
962,1995Apr14-1010176OOaaysAAAL-AARR
963,1995Apr14-1010177OOaaysAAAL-AARR
964,1995Mar24-1010102OOaaytAAAL-AARS
965,1995Mar24-1010178OOaaytAAAL-AARS
966,1995Mar24-1010102OOaayuAAAL-AARS
967,1995Mar24-1010178OOaayuAAAL-AARS
968,1994Jul19-1010179OOaafkAAAL-AART
969,1994Jul19-1010180OOaafkAAAL-AART
970,1993Aug01-1010030OOaayvAAKQ-AARU
971,1993Aug01-1010030OOaayvAAKQ-AARU
972,1993Aug01-1010030OOaayvAAKQ-AARU
973,1993Aug01-1010030OOaayvAAKQ-AARU
974,1993Aug01-1010030OOaayvAAKR-AARU
975,1993Aug01-1010030OOaaywAAAL-AARU
976,1996Mar29-1010168OOaayxAAKS-AARV
977,1996Mar28-1010010OOaayyAAKT-AARW
978,1996May27-1010181OOaayzAAKU-AARX
979,1996May27-1010181OOaayzAAKV-AARX
980,1996Jul26-1010182OOaazaAAAL-AARY
981,1996Jul26-1010183OOaazaAAAL-AARY
982,1996Jul26-1010182OOaazbAAAL-AARY
983,1996Aug02-1010017OOaazcAAAL-AARZ
984,1996Aug13-1010184OOaazdAAKW-AASA
985,1996Apr26-1010185OOaazeAAKX-AASB
986,1996Apr26-1010185OOaazeAAKY-AASB
987,1996Apr26-1010185OOaazeAAKY-AASB
988,1996Apr26-1010185OOaadhAAKZ-AASB
989,1996Apr26-1010185OOaadhAALA-AASB
990,1996Apr26-1010185OOaadhAALA-AASB
991,1996Apr26-1010185OOaadfAALB-AASB
992,1996Apr26-1010185OOaadfAALC-AASB
993,1996Apr26-1010185OOaadfAALC-AASB
994,1996Apr26-1010185OOaazfAALD-AASB
995,1996Apr26-1010185OOaazfAALE-AASB
996,1996Apr26-1010185OOaazfAALE-AASB
997,1996Oct11-1010017OOaazgAAAL-AASC
998,1996AugXX-1010102OOaazhAAAL-AASD
999,1996AugXX-1010042OOaaziAALF-AASE
1000,1996AugXX-1010186OOaaziAALF-AASE
1001,1997Sep29-1010187OOaazjAALG-AASF
1002,1997Sep29-1010187OOaazjAALH-AASF
1003,1997Sep29-1010017OOaazkAALI-AASG
1004,2003AugXX-1010188OOaazlAALJ-AASH
1005,1997DecXX-1010188OOaazmAALK-AASI
1006,1997DecXX-1010189OOaazmAALK-AASI
1007,1997Jan01-1010168OOaaznAALL-AASJ
1008,1997Jan01-1010168OOaaznAALM-AASJ
1009,1997Sep29-1010190OOaazoAAAL-AASK
1010,1997AprXX-1010191OOaazpAAAL-AASL
1011,1997AprXX-1010191OOaazqAAAL-AASL
1012,1997Apr12-1010192OOaazrAAAL-AASM
1013,1997Apr12-1010192OOaazsAAAL-AASM
1014,1997MayXX-1010193OOaaztAAAL-AASN
1015,1997MayXX-1010193OOaaztAAAL-AASN
1016,1997MayXX-1010193OOaaztAAAL-AASN
1017,1996SepXX-1010017OOaazuAAAL-AASO
1018,1998Sep04-1010035OOaazvAAAL-AASP
1019,1998Sep04-1010035OOaazwAAAL-AASP
1020,1998Sep04-1010035OOaazwAAAL-AASP
1021,1998Sep04-1010035OOaazwAAAL-AASP
1022,1997Jun27-1010194OOaamiAAAL-AASQ
1023,1997Jun15-1010168OOaaznAAAL-AASR
1024,1996MayXX-1010030OOaazxAALN-AASS
1025,1996AugXX-1010185OOaabvAAAL-AAST
1026,1996AugXX-1010195OOaazyAAAL-AASU
1027,1996AugXX-1010196OOaazyAAAL-AASU
1028,1997Sep29-1010197OOaaozAAAL-AASV
1029,1997Sep29-1010198OOaazzAAAL-AASW
1030,1997Aug07-1010017OOabaaAALO-AASX
1031,1997SepXX-1010199OOababAAAL-AASY
1032,1997SepXX-1010200OOababAAAL-AASY
1033,1997Oct27-1010102OOabacAALP-AASZ
1034,1997Oct27-1010102OOabadAALP-AASZ
1035,1997Oct27-1010017OOabadAALP-AASZ
