MimotopeSetID,FileName
591,20091015-1010117OOaapnAAFU-AALS
592,20091015-1010117OOaapoAAFV-AALS
593,20090410-1010118OOaappAAAL-AALT
594,20110121-1010005OOaapqAAAL-AALU
595,20110121-1010119OOaaprAAAL-AALV
596,20110121-1010119OOaapsAAAL-AALV
597,20090501-1010118OOaaptAAAL-AALW
598,20090522-1010002OOaapuAAAL-AALX
599,20090600-1010001OOaapvAAFW-AALY
600,20090900-1010001OOaaldAAFX-AALZ
601,20110121-1010005OOaapwAAAL-AAMA
602,20090900-1010001OOaapxAAAL-AAMB
603,20081208-1010002OOaapyAAFY-AAMC
604,20090522-1010005OOaapzAAAL-AAMD
605,20090522-1010005OOaaqaAAAL-AAMD
606,20091200-1010120OOaaqbAAAL-AAME
607,20091200-1010120OOaaqcAAAL-AAME
608,20091200-1010120OOaaqdAAAL-AAME
609,20110121-1010001OOaaqeAAAL-AAMF
610,20081208-1010005OOaaqfAAFZ-AAMG
611,20070801-1010001OOaaqgAAGA-AAMH
612,20091208-1010001OOaaqhAAAL-AAMI
613,20140321-1010001OOaaqiAAGB-AAMJ
614,20090701-1010121OOaaqjAAGC-AAMK
615,20090701-1010121OOaaqkAAGD-AAMK
616,20090701-1010121OOaaqlAAGE-AAMK
617,20090701-1010121OOaaqkAAGC-AAMK
618,20090701-1010121OOaaqmAAGC-AAMK
619,20090701-1010121OOaaqnAAGC-AAMK
620,20090701-1010121OOaaqlAAGF-AAMK
621,20090701-1010121OOaaqnAAGC-AAMK
622,20090701-1010121OOaaqlAAGG-AAMK
623,20090701-1010121OOaaqoAAGC-AAMK
624,20090925-1010005OOaaqpAAAL-AAML
625,20091200-1010001OOaaqqAAAL-AAMM
626,20091200-1010001OOaaqrAAAL-AAMM
627,20091200-1010005OOaaqsAAAL-AAMM
628,20091200-1010005OOaaqsAAAL-AAMM
629,20110121-1010002OOaaqtAAAL-AAMN
630,20110121-1010001OOaaqtAAAL-AAMN
631,20091200-1010001OOaaquAAGH-AAMO
632,20091200-1010001OOaaquAAGI-AAMO
633,20091200-1010001OOaaquAAGJ-AAMO
634,20091200-1010001OOaaquAAGK-AAMO
635,20100115-1010001OOaaqvAAGL-AAMP
636,20100115-1010001OOaaqwAAGM-AAMP
637,20100301-1010001OOaaqxAAGN-AAMQ
638,20100100-1010001OOaaqyAAGO-AAMR
639,20100100-1010001OOaaqzAAGP-AAMS
640,20110401-1010017OOaaraAAGQ-AAMT
641,20110401-1010017OOaaraAAGQ-AAMT
642,20110410-1010001OOaarbAAAL-AAMU
643,20100300-1010001OOaarcAAAL-AAMV
644,20100415-1010002OOaardAAAL-AAMW
645,20100415-1010001OOaareAAAL-AAMW
646,20100415-1010002OOaarfAAAL-AAMW
647,20100415-1010002OOaargAAAL-AAMW
648,20100415-1010002OOaarhAAAL-AAMW
649,20100415-1010002OOaariAAAL-AAMW
650,20100415-1010001OOaarjAAAL-AAMW
651,20100415-1010002OOaarkAAAL-AAMW
652,20100415-1010002OOaarlAAAL-AAMW
653,19960305-1010001OOaarmAAGR-AAMX
654,19960305-1010001OOaarmAAGS-AAMX
655,19960305-1010001OOaarnAAGT-AAMX
656,20110401-1010001OOaaroAAAL-AAMY
657,20131001-1010122OOaarpAAGU-AAMZ
658,20131001-1010123OOaarpAAGU-AAMZ
659,20090618-1010002OOaarqAAAL-AANA
660,20090618-1010002OOaarrAAAL-AANA
661,20090522-1010002OOaarsAAAL-AANB
662,20041000-1010005OOaartAAGV-AANC
663,20041000-1010001OOaaruAAGW-AAND
664,20041000-1010001OOaarvAAGX-AAND
665,20120100-1010001OOaarwAAGY-AANE
666,20120700-1010017OOaakrAAGZ-AANF
667,20120700-1010102OOaakrAAGZ-AANF
668,20100101-1010001OOaarxAAHA-AANG
669,20100301-1010001OOaaryAAAL-AANH
670,20100301-1010001OOaarzAAAL-AANH
671,20110401-1010005OOaasaAAHB-AANI
672,20100100-1010124OOaasbAAHC-AANJ
673,20100100-1010125OOaasbAAHC-AANJ
674,20131001-1010124OOaascAAHD-AANK
675,20131001-1010125OOaascAAHD-AANK
676,20100525-1010037OOaasdAAHE-AANL
677,20090200-1010001OOaaseAAAL-AANM
678,20060609-1010001OOaasfAAHF-AANN
679,20050800-1010001OOaasgAAHG-AANO
680,20050800-1010001OOaashAAHH-AANO
681,20040000-1010002OOaasiAAHI-AANP
682,20040000-1010002OOaasjAAHJ-AANP
683,20080500-1010001OOaaskAAAL-AANQ
684,20040800-1010001OOaaslAAHK-AANR
685,20060700-1010001OOaasmAAHL-AANS
686,19990730-1010002OOaasnAAAL-AANT
687,19990730-1010002OOaasnAAAL-AANT
688,19990730-1010002OOaasnAAAL-AANT
689,19990730-1010002OOaasnAAAL-AANT
690,19990730-1010001OOaasnAAAL-AANT
691,19990730-1010001OOaasnAAAL-AANT
692,20040200-1010002OOaasoAAHM-AANU
693,20040400-1010001OOaaspAAHN-AANV
694,20041019-1010002OOaasqAAAL-AANW
695,20041019-1010002OOaasrAAAL-AANW
696,19940930-1010126OOaassAAAL-AANX
697,20160200-1010001OOaastAAAL-AANY
698,20160200-1010001OOaasuAAAL-AANY
699,20050000-1010017OOaasvAAAL-AANZ
700,20060400-1010016OOaacfAAAL-AAOA
701,20050517-1010127OOaaswAAAL-AAOB
702,20050517-1010127OOaasxAAAL-AAOB
703,20050517-1010127OOaasyAAAL-AAOB
704,20050517-1010127OOaaszAAAL-AAOB
705,20050517-1010127OOaataAAAL-AAOB
706,20050517-1010127OOaatbAAAL-AAOB
707,20050524-1010128OOaatcAAAL-AAOC
708,20050524-1010129OOaatcAAAL-AAOC
709,20050500-1010017OOaatdAAAL-AAOD
710,20050800-1010001OOaateAAAL-AAOE
711,20160200-1010002OOaatfAAHO-AAOF
712,20051012-1010002OOaatgAAAL-AAOG
713,20051115-1010001OOaathAAHP-AAOH
714,20090000-1010005OOaatiAAHQ-AAOI
715,20071100-1010130OOaatjAAAL-AAOJ
716,20070807-1010002OOaatkAAAL-AAOK
717,20070807-1010001OOaatkAAAL-AAOK
718,20060200-1010002OOaatlAAHR-AAOL
719,20130306-1010005OOaatmAAHS-AAOM
720,20060808-1010131OOaatnAAHT-AAON
721,20060715-1010005OOaaipAAAL-AAOO
722,20060715-1010005OOaatoAAAL-AAOO
723,20060000-1010017OOaatpAAHU-AAOP
724,20110000-1010001OOaaduAAHV-AAOQ
725,20060400-1010075OOaatqAAAL-AAOR
726,20041001-1010010OOaatrAAAL-AAOS
727,20050714-1010132OOaatsAAAL-AAOT
728,19971124-1010133OOaattAAAL-AAOU
729,20080500-1010134OOaatuAAAL-AAOV
730,20050400-1010135OOaatvAAHW-AAOW
731,20040900-1010136OOaatwAAAL-AAOX
732,20041119-1010001OOaatxAAAL-AAOY
733,20021227-1010137OOaatyAAAL-AAOZ
734,20000403-1010002OOaatzAAHX-AAPA
735,20000403-1010002OOaauaAAAL-AAPA
736,20020300-1010138OOaaubAAAL-AAPB
737,19991223-1010001OOaaucAAAL-AAPC
738,20010119-1010075OOaaudAAHY-AAPD
739,20001006-1010139OOaaueAAAL-AAPE
740,20000800-1010017OOaaufAAAL-AAPF
741,20000800-1010001OOaaufAAAL-AAPF
742,20050902-1010062OOaaugAAHZ-AAPG
743,20011106-1010037OOaauhAAIA-AAPH
744,20011106-1010037OOaauiAAIB-AAPH
745,20001117-1010102OOaaujAAIC-AAPI
746,20001117-1010102OOaaukAAID-AAPI
747,20001117-1010102OOaaulAAIE-AAPI
748,20001117-1010102OOaaumAAIF-AAPI
749,20001117-1010102OOaaunAAIF-AAPI
750,20001117-1010102OOaauoAAIG-AAPI
751,20001117-1010102OOaaupAAIH-AAPI
752,20001117-1010102OOaauqAAII-AAPI
753,19990122-1010001OOaaurAAAL-AAPJ
754,19990122-1010002OOaaurAAAL-AAPJ
755,19990122-1010001OOaausAAAL-AAPJ
756,20000918-1010001OOaautAAAL-AAPK
757,19970304-1010140OOaauuAAIJ-AAPL
758,19970304-1010140OOaauuAAIK-AAPL
759,19970304-1010140OOaauuAAIL-AAPL
760,19991100-1010102OOaauvAAAL-AAPM
761,19991100-1010141OOaauvAAAL-AAPM
762,19991100-1010102OOaauwAAAL-AAPM
763,19991100-1010141OOaauwAAAL-AAPM
764,20180104-1010002OOaauxAAAL-AAPN
765,20180104-1010002OOaauxAAAL-AAPN
766,20180104-1010002OOaauxAAAL-AAPN
767,20180104-1010002OOaauyAAAL-AAPN
768,20180104-1010002OOaauyAAAL-AAPN
769,20180104-1010002OOaauyAAAL-AAPN
770,20000901-1010139OOaauzAAAL-AAPO
771,19991220-1010142OOaavaAAIM-AAPP
772,19981222-1010017OOaavbAAAL-AAPQ
773,19981222-1010017OOaavbAAAL-AAPQ
774,20000623-1010143OOaausAAAL-AAPR
775,19980401-1010010OOaavcAAAL-AAPS
776,19980401-1010010OOaavcAAAL-AAPS
777,19991112-1010144OOaavdAAAL-AAPT
778,19991112-1010144OOaaveAAAL-AAPT
779,19990500-1010001OOaavfAAIN-AAPU
780,19990500-1010002OOaavfAAAL-AAPU
781,20000330-1010010OOaavgAAIO-AAPV
782,20010200-1010145OOaabgAAIP-AAPW
783,20010200-1010146OOaabgAAIP-AAPW
784,20010200-1010147OOaabgAAIP-AAPW
785,20010200-1010148OOaabgAAIP-AAPW
786,20001001-1010149OOaavhAAIQ-AAPX
787,20001001-1010150OOaavhAAIQ-AAPX
788,20010800-1010010OOaaviAAIR-AAPY
789,20010800-1010010OOaavjAAIR-AAPY
790,20020700-1010001OOaavkAAAL-AAPZ
791,19981222-1010017OOaavlAAAL-AAQA
792,19981222-1010017OOaavmAAAL-AAQA
793,19990601-1010151OOaavnAAIS-AAQB
794,19990601-1010152OOaavnAAIT-AAQB
795,19990301-1010001OOaavoAAAL-AAQC
796,19990301-1010001OOaavpAAAL-AAQC
797,20001100-1010075OOaavqAAIU-AAQD
798,20001100-1010075OOaavqAAIV-AAQD
799,20001100-1010075OOaavqAAIU-AAQD
800,20001100-1010075OOaavqAAIW-AAQD
801,20001100-1010016OOaavqAAIX-AAQD
802,20001100-1010016OOaavqAAIV-AAQD
803,20001100-1010016OOaavqAAIU-AAQD
804,20001100-1010016OOaavqAAIW-AAQD
805,20000800-1010010OOaavrAAAL-AAQE
806,20000800-1010009OOaavrAAAL-AAQE
807,19980600-1010001OOaavsAAAL-AAQF
808,19980600-1010001OOaavtAAAL-AAQF
809,19980600-1010001OOaavuAAAL-AAQF
810,20031100-1010034OOaavvAAAL-AAQG
811,20031100-1010034OOaavwAAAL-AAQG
812,19981200-1010149OOaavxAAAL-AAQH
813,19981200-1010150OOaavxAAAL-AAQH
814,19981200-1010149OOaavyAAAL-AAQH
815,19981200-1010150OOaavyAAAL-AAQH
816,19981200-1010149OOaavzAAAL-AAQH
817,19981200-1010150OOaavzAAAL-AAQH
818,20000218-1010001OOaawaAAIY-AAQI
819,20000218-1010001OOaawbAAIY-AAQI
820,20000218-1010001OOaawcAAIY-AAQI
821,20000218-1010001OOaawdAAIY-AAQI
822,20000330-1010017OOaaweAAAL-AAQJ
823,20000330-1010017OOaaweAAAL-AAQJ
824,20000330-1010017OOaawfAAAL-AAQJ
825,20000330-1010017OOaawfAAAL-AAQJ
826,20000118-1010017OOaawgAAAL-AAQK
827,20000118-1010017OOaawhAAAL-AAQK
828,20000118-1010017OOaawiAAAL-AAQK
829,20000118-1010017OOaawjAAAL-AAQK
830,19990900-1010017OOaawkAAAL-AAQL
831,20020500-1010017OOaawlAAAL-AAQM
832,19950300-1010153OOaawmAAAL-AAQN
833,20010801-1010001OOaawnAAAL-AAQO
834,20010801-1010002OOaawnAAIZ-AAQO
835,20000225-1010154OOaawoAAAL-AAQP
836,20000225-1010078OOaawoAAAL-AAQP
837,20000225-1010154OOaawpAAAL-AAQP
838,20000225-1010154OOaawqAAAL-AAQP
839,20000225-1010154OOaawrAAAL-AAQP
840,20000916-1010155OOaawsAAAL-AAQQ
841,20000615-1010002OOaawtAAAL-AAQR
842,20000615-1010001OOaawtAAAL-AAQR
843,20000615-1010005OOaawtAAAL-AAQR
844,20000615-1010002OOaawtAAAL-AAQR
845,20000615-1010001OOaawtAAAL-AAQR
846,20000615-1010005OOaawtAAAL-AAQR
847,20000615-1010002OOaawtAAAL-AAQR
848,20000726-1010010OOaawuAAJA-AAQS
849,20000601-1010001OOaawvAAJB-AAQT
850,20000601-1010001OOaawvAAJC-AAQT
851,20000400-1010156OOaawwAAJD-AAQU
852,19900727-1010001OOaawxAAJE-AAQV
853,19900727-1010001OOaawyAAJF-AAQV
854,19900727-1010001OOaawyAAJG-AAQV
855,20021227-1010157OOaawzAAAL-AAQW
856,19931227-1010102OOaaxaAAJH-AAQX
857,19931227-1010102OOaaxaAAJI-AAQX
858,19931227-1010102OOaaxaAAJJ-AAQX
859,19931227-1010102OOaaxbAAJH-AAQX
860,19931227-1010102OOaaxbAAJI-AAQX
861,19931227-1010102OOaaxbAAJJ-AAQX
862,20140429-1010158OOaaxcAAJK-AAQY
863,20140429-1010158OOaaxdAAJK-AAQY
864,20140429-1010159OOaaxcAAJK-AAQY
865,20140429-1010001OOaaxeAAJK-AAQY
866,20140429-1010001OOaaxcAAJK-AAQY
867,20140429-1010001OOaaxdAAJK-AAQY
868,20140429-1010160OOaaxfAAJK-AAQY
869,20140429-1010160OOaaxgAAJK-AAQY
870,20140429-1010161OOaaxcAAJK-AAQY
871,20140429-1010161OOaaxdAAJK-AAQY
872,20140429-1010161OOaaxhAAJK-AAQY
873,20140429-1010161OOaaxfAAJK-AAQY
874,19900727-1010162OOaadfAAJL-AAQZ
875,19900727-1010162OOaadgAAJM-AAQZ
876,19900727-1010162OOaadhAAJN-AAQZ
877,19900727-1010162OOaaxiAAJO-AAQZ
878,19900727-1010162OOaadiAAJP-AAQZ
879,19900727-1010163OOaadfAAJL-AAQZ
880,19900727-1010163OOaadgAAJM-AAQZ
881,19900727-1010163OOaadhAAJN-AAQZ
882,19900727-1010163OOaadiAAJP-AAQZ
883,19900727-1010164OOaadfAAJL-AAQZ
884,19900727-1010164OOaadgAAJM-AAQZ
885,19900727-1010164OOaadhAAJN-AAQZ
886,19900727-1010164OOaaxiAAJO-AAQZ
887,19900727-1010164OOaadiAAJP-AAQZ
888,19950908-1010165OOaaozAAJQ-AARA
889,19950908-1010166OOaaozAAJQ-AARA
890,19950908-1010167OOaaozAAJQ-AARA
891,19931227-1010168OOaaozAAJR-AARB
892,19950616-1010102OOaamiAAJS-AARC
893,19940200-1010169OOaaxjAAJT-AARD
894,19940200-1010169OOaaxjAAJU-AARD
895,19941000-1010102OOaaxkAAJV-AARE
896,19941000-1010102OOaaxkAAJW-AARE
897,19941000-1010102OOaaxkAAJX-AARE
898,19941000-1010102OOaaxkAAJY-AARE
899,19950328-1010134OOaaxkAAJZ-AARF
900,19950328-1010134OOaaxkAAKA-AARF
901,19950328-1010134OOaaxkAAKB-AARF
902,19950328-1010134OOaaxkAAKC-AARF
903,19950328-1010134OOaaxkAAKD-AARF
904,19950328-1010134OOaaxkAAKE-AARF
905,19950328-1010134OOaaxkAAKF-AARF
906,19950414-1010102OOaaxlAAAL-AARG
907,19950414-1010102OOaaxmAAAL-AARG
908,19900800-1010102OOaausAAKG-AARH
909,19900800-1010102OOaausAAKH-AARH
910,19900800-1010102OOaausAAKI-AARH
911,19900800-1010017OOaausAAKG-AARH
912,19900800-1010017OOaausAAKH-AARH
913,19900800-1010017OOaaxkAAKG-AARH
914,19900800-1010017OOaaxkAAKH-AARH
915,19940719-1010170OOaaxnAAKJ-AARI
916,19940719-1010170OOaaxoAAKJ-AARI
917,19940719-1010170OOaaxpAAKJ-AARI
918,19940719-1010170OOaaxqAAKJ-AARI
919,19940719-1010170OOaaxrAAKJ-AARI
920,19940719-1010047OOaaxsAAKJ-AARI
921,19940719-1010047OOaaxtAAKJ-AARI
922,19940719-1010047OOaaxuAAKJ-AARI
923,19940719-1010047OOaaxvAAKJ-AARI
924,19940719-1010170OOaaxwAAKJ-AARI
925,19940719-1010047OOaaxwAAKJ-AARI
926,19940719-1010102OOaaxnAAKJ-AARI
927,19940719-1010102OOaaxoAAKJ-AARI
928,19940719-1010170OOaaxxAAKJ-AARI
929,19940719-1010047OOaaxxAAKJ-AARI
930,19940719-1010170OOaaxyAAKK-AARI
931,19950908-1010171OOaaxzAAAL-AARJ
932,19950421-1010172OOaayaAAKL-AARK
933,19950616-1010170OOaaybAAKM-AARL
934,19950714-1010102OOaaycAAKN-AARM
935,19950714-1010170OOaaycAAKN-AARM
936,19950714-1010047OOaaycAAKN-AARM
937,19950714-1010102OOaaydAAKN-AARM
938,19950714-1010170OOaaydAAKN-AARM
939,19950714-1010102OOaayeAAKN-AARM
940,19950714-1010170OOaayeAAKN-AARM
941,19950714-1010102OOaayfAAKN-AARM
942,19950714-1010170OOaayfAAKN-AARM
943,19950714-1010102OOaaygAAKN-AARM
944,19950714-1010170OOaaygAAKN-AARM
945,19950714-1010102OOaayhAAKN-AARM
946,19950714-1010170OOaayhAAKN-AARM
947,19950714-1010102OOaayiAAKN-AARM
948,19950714-1010170OOaayiAAKN-AARM
949,19950714-1010047OOaayiAAKN-AARM
950,19950714-1010170OOaayjAAKN-AARM
951,19950714-1010047OOaayjAAKN-AARM
952,19950715-1010168OOaaykAAAL-AARN
953,19950324-1010173OOaaylAAKO-AARO
954,19940426-1010047OOaaymAAAL-AARP
955,19940426-1010047OOaaynAAAL-AARP
956,19940426-1010047OOaayoAAAL-AARP
957,19940426-1010047OOaaypAAAL-AARP
958,19940426-1010170OOaaypAAAL-AARP
959,19940426-1010047OOaayqAAAL-AARP
960,19950714-1010174OOaayrAAKP-AARQ
961,19950414-1010175OOaaysAAAL-AARR
962,19950414-1010176OOaaysAAAL-AARR
963,19950414-1010177OOaaysAAAL-AARR
964,19950324-1010102OOaaytAAAL-AARS
965,19950324-1010178OOaaytAAAL-AARS
966,19950324-1010102OOaayuAAAL-AARS
967,19950324-1010178OOaayuAAAL-AARS
968,19940719-1010179OOaafkAAAL-AART
969,19940719-1010180OOaafkAAAL-AART
970,19930801-1010030OOaayvAAKQ-AARU
971,19930801-1010030OOaayvAAKQ-AARU
972,19930801-1010030OOaayvAAKQ-AARU
973,19930801-1010030OOaayvAAKQ-AARU
974,19930801-1010030OOaayvAAKR-AARU
975,19930801-1010030OOaaywAAAL-AARU
976,19960329-1010168OOaayxAAKS-AARV
977,19960328-1010010OOaayyAAKT-AARW
978,19960527-1010181OOaayzAAKU-AARX
979,19960527-1010181OOaayzAAKV-AARX
980,19960726-1010182OOaazaAAAL-AARY
981,19960726-1010183OOaazaAAAL-AARY
982,19960726-1010182OOaazbAAAL-AARY
983,19960802-1010017OOaazcAAAL-AARZ
984,19960813-1010184OOaazdAAKW-AASA
985,19960426-1010185OOaazeAAKX-AASB
986,19960426-1010185OOaazeAAKY-AASB
987,19960426-1010185OOaazeAAKY-AASB
988,19960426-1010185OOaadhAAKZ-AASB
989,19960426-1010185OOaadhAALA-AASB
990,19960426-1010185OOaadhAALA-AASB
991,19960426-1010185OOaadfAALB-AASB
992,19960426-1010185OOaadfAALC-AASB
993,19960426-1010185OOaadfAALC-AASB
994,19960426-1010185OOaazfAALD-AASB
995,19960426-1010185OOaazfAALE-AASB
996,19960426-1010185OOaazfAALE-AASB
997,19961011-1010017OOaazgAAAL-AASC
998,19960800-1010102OOaazhAAAL-AASD
999,19960800-1010042OOaaziAALF-AASE
1000,19960800-1010186OOaaziAALF-AASE
1001,19970929-1010187OOaazjAALG-AASF
1002,19970929-1010187OOaazjAALH-AASF
1003,19970929-1010017OOaazkAALI-AASG
1004,20030800-1010188OOaazlAALJ-AASH
1005,19971200-1010188OOaazmAALK-AASI
1006,19971200-1010189OOaazmAALK-AASI
1007,19970101-1010168OOaaznAALL-AASJ
1008,19970101-1010168OOaaznAALM-AASJ
1009,19970929-1010190OOaazoAAAL-AASK
1010,19970400-1010191OOaazpAAAL-AASL
1011,19970400-1010191OOaazqAAAL-AASL
1012,19970412-1010192OOaazrAAAL-AASM
1013,19970412-1010192OOaazsAAAL-AASM
1014,19970500-1010193OOaaztAAAL-AASN
1015,19970500-1010193OOaaztAAAL-AASN
1016,19970500-1010193OOaaztAAAL-AASN
1017,19960900-1010017OOaazuAAAL-AASO
1018,19980904-1010035OOaazvAAAL-AASP
1019,19980904-1010035OOaazwAAAL-AASP
1020,19980904-1010035OOaazwAAAL-AASP
1021,19980904-1010035OOaazwAAAL-AASP
1022,19970627-1010194OOaamiAAAL-AASQ
1023,19970615-1010168OOaaznAAAL-AASR
1024,19960500-1010030OOaazxAALN-AASS
1025,19960800-1010185OOaabvAAAL-AAST
1026,19960800-1010195OOaazyAAAL-AASU
1027,19960800-1010196OOaazyAAAL-AASU
1028,19970929-1010197OOaaozAAAL-AASV
1029,19970929-1010198OOaazzAAAL-AASW
1030,19970807-1010017OOabaaAALO-AASX
1031,19970900-1010199OOababAAAL-AASY
1032,19970900-1010200OOababAAAL-AASY
1033,19971027-1010102OOabacAALP-AASZ
1034,19971027-1010102OOabadAALP-AASZ
1035,19971027-1010017OOabadAALP-AASZ
1036,19960600-1010102OOabaeAAAL-AATA
1037,19960600-1010201OOabaeAAAL-AATA
1038,19960600-1010017OOabaeAAAL-AATA
1039,19960200-1010017OOabafAALQ-AATB
1040,19970307-1010202OOabagAALR-AATC
1041,19970307-1010202OOabagAALS-AATC
1042,19971200-1010179OOabahAAAL-AATD
1043,19971200-1010203OOabahAAAL-AATD
1044,19971210-1010017OOabaiAALT-AATE
1045,19971210-1010181OOabaiAALT-AATE
1046,19980116-1010102OOabajAALU-AATF
1047,19980403-1010017OOabakAAAL-AATG
1048,19980403-1010017OOabalAAAL-AATG
1049,19980403-1010017OOabalAAAL-AATG
1050,19980403-1010017OOaabpAAAL-AATG
1051,19980403-1010017OOaabpAALV-AATG
1052,19980403-1010204OOaabpAAAL-AATG
1053,19980403-1010205OOabamAAAL-AATG
1054,19980403-1010206OOabamAAAL-AATG
1055,19980403-1010017OOabanAAAL-AATG
1056,20010800-1010147OOabaoAAAL-AATH
1057,20010800-1010134OOabaoAAAL-AATH
1058,20010800-1010207OOabaoAAAL-AATH
1059,20030926-1010002OOabapAALW-AATI
1060,20030926-1010002OOabapAALX-AATI
1061,20020700-1010005OOaazlAALY-AATJ
1062,20031205-1010208OOaazlAALZ-AATK
1063,20031205-1010208OOaazlAAMA-AATK
1064,20030615-1010010OOabaqAAAL-AATL
1065,20020800-1010002OOabarAAMB-AATM
1066,20020800-1010002OOabasAAMB-AATM
1067,20021108-1010075OOabatAAAL-AATN
1068,19970600-1010001OOabauAAAL-AATO
1069,20020100-1010001OOaatzAAAL-AATP
1070,20031100-1010209OOabavAAAL-AATQ
1071,20020300-1010064OOabawAAAL-AATR
1072,20020300-1010016OOabawAAAL-AATR
1073,20020300-1010064OOabawAAMC-AATR
1074,20020300-1010064OOabawAAMD-AATR
1075,20030200-1010005OOabaxAAAL-AATS
1076,20130610-1010210OOabayAAME-AATT
1077,20020700-1010001OOabazAAAL-AATU
1078,20020700-1010001OOabbaAAAL-AATU
1079,20020600-1010211OOabbbAAAL-AATV
1080,20020600-1010212OOabbbAAAL-AATV
1081,20020600-1010001OOabbcAAAL-AATV
1082,20020600-1010001OOabbcAAAL-AATV
1083,20020600-1010212OOabbdAAAL-AATV
1084,20010601-1010213OOabbeAAMF-AATW
1085,20010601-1010213OOabbeAAMG-AATW
1086,20010100-1010002OOabbfAAAL-AATX
1087,20021200-1010122OOabbgAAMH-AATY
1088,19970600-1010102OOabbhAAMI-AATZ
1089,20031230-1010214OOabbiAAAL-AAUA
1090,20031230-1010214OOabbjAAMJ-AAUA
1091,20031230-1010214OOabbkAAAL-AAUA
1092,20031230-1010214OOabbjAAMK-AAUA
1093,20031230-1010214OOabblAAML-AAUA
1094,20031230-1010214OOabbmAAAL-AAUA
1095,20031230-1010214OOabblAAMM-AAUA
1096,20031230-1010214OOabbnAAAL-AAUA
1097,20031230-1010214OOabboAAMN-AAUA
1098,20031230-1010214OOabbpAAAL-AAUA
1099,20031230-1010214OOabboAAMO-AAUA
1100,20010100-1010005OOabbqAAAL-AAUB
1101,20010100-1010002OOabbrAAMP-AAUC
1102,20010100-1010002OOabbrAAMP-AAUC
1103,20010100-1010002OOabbrAAMP-AAUC
1104,20010100-1010002OOabbrAAMP-AAUC
1105,20010100-1010002OOabbrAAMP-AAUC
1106,20010100-1010002OOabbrAAMP-AAUC
1107,20010100-1010002OOabbrAAMP-AAUC
1108,20010100-1010002OOabbrAAMP-AAUC
1109,20010100-1010002OOabbrAAMP-AAUC
1110,20010100-1010002OOabbrAAMP-AAUC
1111,20010100-1010002OOabbrAAMP-AAUC
1112,20010100-1010002OOabbrAAMP-AAUC
1113,20010100-1010002OOabbrAAMQ-AAUC
1114,20010100-1010002OOabbrAAMP-AAUC
1115,20010100-1010002OOabbrAAMP-AAUC
1116,20030815-1010215OOabbsAAAL-AAUD
1117,20021115-1010001OOabbtAAAL-AAUE
1118,20041100-1010001OOabbuAAMR-AAUF
1119,20010200-1010001OOabbvAAAL-AAUG
1120,20020300-1010216OOabbwAAAL-AAUH
1121,20010800-1010064OOabbxAAAL-AAUI
1122,20010800-1010064OOabbxAAAL-AAUI
1123,20010800-1010064OOabbxAAAL-AAUI
1124,20010800-1010064OOabawAAAL-AAUI
1125,20130610-1010017OOabbyAAAL-AAUJ
1126,20020500-1010213OOabbzAAMS-AAUK
1127,20010727-1010002OOabcaAAAL-AAUL
1128,20031100-1010217OOabcbAAMT-AAUM
1129,20030100-1010001OOabccAAAL-AAUN
1130,20030200-1010122OOabcdAAMU-AAUO
1131,20030200-1010122OOabcdAAMV-AAUO
1132,20030200-1010122OOabcdAAMW-AAUO
1133,20030200-1010122OOabcdAAMX-AAUO
1134,20030200-1010122OOabcdAAMW-AAUO
1135,20030200-1010122OOabcdAAMX-AAUO
1136,20010100-1010218OOaausAAAL-AAUP
1137,20010100-1010219OOaatuAAAL-AAUP
1138,20010100-1010219OOaausAAAL-AAUP
1139,20010100-1010219OOabceAAAL-AAUP
1140,20010100-1010220OOaatuAAAL-AAUP
1141,20010100-1010220OOaausAAAL-AAUP
1142,20010100-1010220OOabceAAAL-AAUP
1143,20130400-1010002OOabcfAAMY-AAUQ
1144,20031100-1010002OOabcgAAAL-AAUR
1145,20050200-1010034OOabchAAMZ-AAUS
1146,20050200-1010035OOabchAAAL-AAUS
1147,20050200-1010221OOabchAAAL-AAUS
1148,20050200-1010222OOabchAAAL-AAUS
1149,20050200-1010223OOabchAAAL-AAUS
1150,20050200-1010212OOabchAAAL-AAUS
1151,20030200-1010005OOabciAAAL-AAUT
1152,20030100-1010224OOaafeAAAL-AAUU
1153,20020600-1010001OOabcjAANA-AAUV
1154,20020600-1010001OOabcjAANB-AAUV
1155,20010100-1010002OOabckAANC-AAUW
1156,20010100-1010002OOabckAANC-AAUW
1157,20010100-1010002OOabckAANC-AAUW
1158,20010100-1010002OOabckAANC-AAUW
1159,20010100-1010002OOabckAANC-AAUW
1160,20010100-1010002OOabckAANC-AAUW
1161,20010100-1010002OOabckAANC-AAUW
1162,20010100-1010002OOabckAANC-AAUW
1163,20010100-1010002OOabckAANC-AAUW
1164,20010100-1010002OOabckAANC-AAUW
1165,20010100-1010002OOabckAANC-AAUW
1166,20010100-1010002OOabckAANC-AAUW
1167,20010100-1010002OOabckAANC-AAUW
1168,20010100-1010002OOabckAANC-AAUW
1169,20010100-1010002OOabckAANC-AAUW
1170,20010100-1010225OOaabeAAAL-AAUX
1171,20060400-1010226OOabclAAND-AAUY
1172,20060400-1010227OOabcmAAAL-AAUY
1173,20050200-1010001OOabcnAAAL-AAUZ
1174,20050200-1010001OOabcoAAAL-AAUZ
